time_s,altitude_m,downrange_m,velocity_mps,acceleration_mps2,mass_kg,mach,dynamic_pressure_pa,x_m,y_m,z_m
3.1200,244.3489,12.6416,89.0276,17.2081,2.1600,0.26180,4722.1624,12.6416,0.0000,244.3489
3.1600,247.8888,12.8729,88.3452,17.0922,2.1600,0.25980,4648.1758,12.8729,0.0000,247.8888
3.2000,251.4014,13.1041,87.6674,16.9780,2.1600,0.25781,4575.2879,13.1041,0.0000,251.4014
3.2400,254.8870,13.3352,86.9941,16.8655,2.1600,0.25583,4503.4787,13.3352,0.0000,254.8870
3.2800,258.3456,13.5662,86.3253,16.7546,2.1600,0.25386,4432.7288,13.5662,0.0000,258.3456
3.3200,261.7776,13.7971,85.6608,16.6454,2.1600,0.25191,4363.0194,13.7971,0.0000,261.7776
3.3600,265.1830,14.0279,85.0006,16.5378,2.1600,0.24997,4294.3318,14.0279,0.0000,265.1830
3.4000,268.5620,14.2586,84.3447,16.4318,2.1600,0.24804,4226.6480,14.2586,0.0000,268.5620
3.4400,271.9148,14.4892,83.6930,16.3273,2.1600,0.24613,4159.9503,14.4892,0.0000,271.9148
3.4800,275.2416,14.7197,83.0454,16.2243,2.1600,0.24422,4094.2215,14.7197,0.0000,275.2416
3.5200,278.5425,14.9501,82.4019,16.1229,2.1600,0.24233,4029.4446,14.9501,0.0000,278.5425
3.5600,281.8177,15.1804,81.7624,16.0229,2.1600,0.24045,3965.6032,15.1804,0.0000,281.8177
3.6000,285.0673,15.4107,81.1269,15.9243,2.1600,0.23858,3902.6812,15.4107,0.0000,285.0673
3.6400,288.2915,15.6408,80.4953,15.8272,2.1600,0.23672,3840.6627,15.6408,0.0000,288.2915
3.6800,291.4905,15.8709,79.8675,15.7314,2.1600,0.23488,3779.5325,15.8709,0.0000,291.4905
3.7200,294.6644,16.1008,79.2435,15.6370,2.1600,0.23304,3719.2754,16.1008,0.0000,294.6644
3.7600,297.8133,16.3307,78.6232,15.5440,2.1600,0.23122,3659.8767,16.3307,0.0000,297.8133
3.8000,300.9375,16.5605,78.0066,15.4523,2.1600,0.22940,3601.3220,16.5605,0.0000,300.9375
3.8400,304.0370,16.7902,77.3937,15.3619,2.1600,0.22760,3543.5973,16.7902,0.0000,304.0370
3.8800,307.1120,17.0198,76.7843,15.2727,2.1600,0.22580,3486.6887,17.0198,0.0000,307.1120
3.9200,310.1626,17.2494,76.1785,15.1849,2.1600,0.22402,3430.5828,17.2494,0.0000,310.1626
3.9600,313.1890,17.4788,75.5761,15.0982,2.1600,0.22225,3375.2665,17.4788,0.0000,313.1890
4.0000,316.1913,17.7082,74.9772,15.0128,2.1600,0.22048,3320.7268,17.7082,0.0000,316.1913
4.0400,319.1696,17.9375,74.3817,14.9286,2.1600,0.21873,3266.9512,17.9375,0.0000,319.1696
4.0800,322.1242,18.1667,73.7895,14.8456,2.1600,0.21699,3213.9273,18.1667,0.0000,322.1242
4.1200,325.0550,18.3959,73.2006,14.7637,2.1600,0.21525,3161.6430,18.3959,0.0000,325.0550
4.1600,327.9623,18.6249,72.6149,14.6829,2.1600,0.21353,3110.0865,18.6249,0.0000,327.9623
4.2000,330.8462,18.8539,72.0325,14.6033,2.1600,0.21181,3059.2462,18.8539,0.0000,330.8462
4.2400,333.7067,19.0828,71.4532,14.5248,2.1600,0.21010,3009.1109,19.0828,0.0000,333.7067
4.2800,336.5441,19.3116,70.8770,14.4474,2.1600,0.20841,2959.6695,19.3116,0.0000,336.5441
4.3200,339.3584,19.5404,70.3039,14.3710,2.1600,0.20672,2910.9111,19.5404,0.0000,339.3584
4.3600,342.1498,19.7690,69.7338,14.2957,2.1600,0.20504,2862.8252,19.7690,0.0000,342.1498
4.4000,344.9184,19.9976,69.1668,14.2215,2.1600,0.20337,2815.4012,19.9976,0.0000,344.9184
4.4400,347.6643,20.2262,68.6026,14.1482,2.1600,0.20170,2768.6291,20.2262,0.0000,347.6643
4.4800,350.3876,20.4546,68.0414,14.0760,2.1600,0.20005,2722.4989,20.4546,0.0000,350.3876
4.5200,353.0884,20.6830,67.4831,14.0048,2.1600,0.19840,2677.0008,20.6830,0.0000,353.0884
4.5600,355.7669,20.9113,66.9276,13.9345,2.1600,0.19676,2632.1253,20.9113,0.0000,355.7669
4.6000,358.4232,21.1396,66.3748,13.8652,2.1600,0.19513,2587.8631,21.1396,0.0000,358.4232
4.6400,361.0573,21.3678,65.8249,13.7968,2.1600,0.19351,2544.2049,21.3678,0.0000,361.0573
4.6800,363.6694,21.5959,65.2776,13.7294,2.1600,0.19189,2501.1417,21.5959,0.0000,363.6694
4.7200,366.2596,21.8239,64.7331,13.6629,2.1600,0.19029,2458.6649,21.8239,0.0000,366.2596
4.7600,368.8280,22.0519,64.1912,13.5973,2.1600,0.18869,2416.7658,22.0519,0.0000,368.8280
4.8000,371.3746,22.2798,63.6519,13.5326,2.1600,0.18710,2375.4358,22.2798,0.0000,371.3746
4.8400,373.8997,22.5077,63.1152,13.4687,2.1600,0.18551,2334.6669,22.5077,0.0000,373.8997
4.8800,376.4033,22.7354,62.5810,13.4058,2.1600,0.18393,2294.4508,22.7354,0.0000,376.4033
4.9200,378.8855,22.9632,62.0494,13.3436,2.1600,0.18236,2254.7797,22.9632,0.0000,378.8855
4.9600,381.3463,23.1908,61.5202,13.2824,2.1600,0.18080,2215.6457,23.1908,0.0000,381.3463
5.0000,383.7860,23.4184,60.9935,13.2219,2.1600,0.17925,2177.0412,23.4184,0.0000,383.7860
5.0400,386.2046,23.6459,60.4691,13.1623,2.1600,0.17770,2138.9588,23.6459,0.0000,386.2046
5.0800,388.6021,23.8734,59.9472,13.1035,2.1600,0.17615,2101.3911,23.8734,0.0000,388.6021
5.1200,390.9788,24.1008,59.4276,13.0455,2.1600,0.17462,2064.3309,24.1008,0.0000,390.9788
5.1600,393.3346,24.3282,58.9103,12.9882,2.1600,0.17309,2027.7713,24.3282,0.0000,393.3346
5.2000,395.6696,24.5555,58.3954,12.9317,2.1600,0.17157,1991.7052,24.5555,0.0000,395.6696
5.2400,397.9841,24.7827,57.8827,12.8760,2.1600,0.17005,1956.1261,24.7827,0.0000,397.9841
5.2800,400.2779,25.0099,57.3722,12.8211,2.1600,0.16854,1921.0271,25.0099,0.0000,400.2779
5.3200,402.5513,25.2370,56.8639,12.7669,2.1600,0.16704,1886.4019,25.2370,0.0000,402.5513
5.3600,404.8043,25.4641,56.3578,12.7134,2.1600,0.16554,1852.2440,25.4641,0.0000,404.8043
5.4000,407.0370,25.6911,55.8538,12.6606,2.1600,0.16405,1818.5473,25.6911,0.0000,407.0370
5.4400,409.2495,25.9180,55.3520,12.6086,2.1600,0.16257,1785.3055,25.9180,0.0000,409.2495
5.4800,411.4419,26.1449,54.8522,12.5572,2.1600,0.16109,1752.5127,26.1449,0.0000,411.4419
5.5200,413.6142,26.3718,54.3545,12.5066,2.1600,0.15962,1720.1629,26.3718,0.0000,413.6142
5.5600,415.7666,26.5986,53.8588,12.4566,2.1600,0.15815,1688.2505,26.5986,0.0000,415.7666
5.6000,417.8990,26.8253,53.3652,12.4073,2.1600,0.15669,1656.7697,26.8253,0.0000,417.8990
5.6400,420.0117,27.0520,52.8735,12.3587,2.1600,0.15523,1625.7150,27.0520,0.0000,420.0117
5.6800,422.1046,27.2787,52.3838,12.3107,2.1600,0.15378,1595.0809,27.2787,0.0000,422.1046
5.7200,424.1778,27.5052,51.8961,12.2634,2.1600,0.15234,1564.8620,27.5052,0.0000,424.1778
5.7600,426.2315,27.7318,51.4102,12.2168,2.1600,0.15090,1535.0533,27.7318,0.0000,426.2315
5.8000,428.2656,27.9583,50.9262,12.1707,2.1600,0.14946,1505.6494,27.9583,0.0000,428.2656
5.8400,430.2803,28.1847,50.4441,12.1253,2.1600,0.14803,1476.6453,28.1847,0.0000,430.2803
5.8800,432.2757,28.4111,49.9638,12.0805,2.1600,0.14661,1448.0362,28.4111,0.0000,432.2757
5.9200,434.2518,28.6374,49.4854,12.0363,2.1600,0.14519,1419.8170,28.6374,0.0000,434.2518
5.9600,436.2086,28.8637,49.0087,11.9927,2.1600,0.14378,1391.9832,28.8637,0.0000,436.2086
6.0000,438.1463,29.0900,48.5338,11.9498,2.1600,0.14237,1364.5300,29.0900,0.0000,438.1463
6.0400,440.0649,29.3162,48.0607,11.9074,2.1600,0.14097,1337.4528,29.3162,0.0000,440.0649
6.0800,441.9644,29.5423,47.5892,11.8655,2.1600,0.13957,1310.7471,29.5423,0.0000,441.9644
6.1200,443.8451,29.7685,47.1195,11.8243,2.1600,0.13817,1284.4085,29.7685,0.0000,443.8451
6.1600,445.7068,29.9945,46.6515,11.7836,2.1600,0.13679,1258.4327,29.9945,0.0000,445.7068
6.2000,447.5497,30.2205,46.1851,11.7435,2.1600,0.13540,1232.8154,30.2205,0.0000,447.5497
6.2400,449.3739,30.4465,45.7204,11.7039,2.1600,0.13402,1207.5525,30.4465,0.0000,449.3739
6.2800,451.1794,30.6725,45.2573,11.6649,2.1600,0.13265,1182.6399,30.6725,0.0000,451.1794
6.3200,452.9662,30.8984,44.7957,11.6265,2.1600,0.13128,1158.0735,30.8984,0.0000,452.9662
6.3600,454.7344,31.1242,44.3358,11.5885,2.1600,0.12991,1133.8495,31.1242,0.0000,454.7344
6.4000,456.4842,31.3500,43.8774,11.5511,2.1600,0.12855,1109.9639,31.3500,0.0000,456.4842
6.4400,458.2155,31.5758,43.4206,11.5142,2.1600,0.12719,1086.4130,31.5758,0.0000,458.2155
6.4800,459.9284,31.8015,42.9653,11.4779,2.1600,0.12584,1063.1930,31.8015,0.0000,459.9284
6.5200,461.6230,32.0272,42.5115,11.4420,2.1600,0.12449,1040.3004,32.0272,0.0000,461.6230
6.5600,463.2992,32.2529,42.0592,11.4067,2.1600,0.12314,1017.7314,32.2529,0.0000,463.2992
6.6000,464.9573,32.4785,41.6083,11.3718,2.1600,0.12180,995.4827,32.4785,0.0000,464.9573
6.6400,466.5972,32.7040,41.1589,11.3375,2.1600,0.12046,973.5507,32.7040,0.0000,466.5972
6.6800,468.2190,32.9296,40.7110,11.3036,2.1600,0.11913,951.9321,32.9296,0.0000,468.2190
6.7200,469.8227,33.1551,40.2644,11.2702,2.1600,0.11780,930.6236,33.1551,0.0000,469.8227
6.7600,471.4084,33.3805,39.8193,11.2373,2.1600,0.11647,909.6218,33.3805,0.0000,471.4084
6.8000,472.9762,33.6060,39.3755,11.2049,2.1600,0.11515,888.9237,33.6060,0.0000,472.9762
6.8400,474.5261,33.8313,38.9331,11.1729,2.1600,0.11383,868.5260,33.8313,0.0000,474.5261
6.8800,476.0581,34.0567,38.4921,11.1415,2.1600,0.11252,848.4257,34.0567,0.0000,476.0581
6.9200,477.5723,34.2820,38.0524,11.1104,2.1600,0.11121,828.6198,34.2820,0.0000,477.5723
6.9600,479.0688,34.5073,37.6140,11.0799,2.1600,0.10990,809.1053,34.5073,0.0000,479.0688
7.0000,480.5475,34.7325,37.1769,11.0497,2.1600,0.10860,789.8793,34.7325,0.0000,480.5475
7.0400,482.0086,34.9578,36.7411,11.0201,2.1600,0.10730,770.9390,34.9578,0.0000,482.0086
7.0800,483.4521,35.1829,36.3066,10.9908,2.1600,0.10600,752.2815,35.1829,0.0000,483.4521
7.1200,484.8780,35.4081,35.8734,10.9620,2.1600,0.10470,733.9041,35.4081,0.0000,484.8780
7.1600,486.2865,35.6332,35.4414,10.9337,2.1600,0.10341,715.8041,35.6332,0.0000,486.2865
7.2000,487.6774,35.8583,35.0106,10.9057,2.1600,0.10213,697.9790,35.8583,0.0000,487.6774
7.2400,489.0509,36.0833,34.5811,10.8782,2.1600,0.10084,680.4260,36.0833,0.0000,489.0509
7.2800,490.4070,36.3084,34.1528,10.8511,2.1600,0.09956,663.1426,36.3084,0.0000,490.4070
7.3200,491.7458,36.5333,33.7257,10.8245,2.1600,0.09828,646.1264,36.5333,0.0000,491.7458
7.3600,493.0673,36.7583,33.2997,10.7982,2.1600,0.09701,629.3750,36.7583,0.0000,493.0673
7.4000,494.3716,36.9832,32.8750,10.7724,2.1600,0.09574,612.8858,36.9832,0.0000,494.3716
7.4400,495.6586,37.2081,32.4514,10.7469,2.1600,0.09447,596.6566,37.2081,0.0000,495.6586
7.4800,496.9284,37.4330,32.0290,10.7219,2.1600,0.09320,580.6851,37.4330,0.0000,496.9284
7.5200,498.1811,37.6579,31.6077,10.6973,2.1600,0.09194,564.9689,37.6579,0.0000,498.1811
7.5600,499.4168,37.8827,31.1875,10.6730,2.1600,0.09068,549.5060,37.8827,0.0000,499.4168
7.6000,500.6353,38.1075,30.7685,10.6492,2.1600,0.08942,534.2941,38.1075,0.0000,500.6353
7.6400,501.8368,38.3322,30.3506,10.6257,2.1600,0.08817,519.3310,38.3322,0.0000,501.8368
7.6800,503.0214,38.5570,29.9338,10.6026,2.1600,0.08692,504.6148,38.5570,0.0000,503.0214
7.7200,504.1890,38.7817,29.5181,10.5799,2.1600,0.08567,490.1433,38.7817,0.0000,504.1890
7.7600,505.3397,39.0064,29.1035,10.5576,2.1600,0.08442,475.9145,39.0064,0.0000,505.3397
7.8000,506.4735,39.2310,28.6900,10.5357,2.1600,0.08318,461.9266,39.2310,0.0000,506.4735
7.8400,507.5905,39.4556,28.2776,10.5141,2.1600,0.08193,448.1775,39.4556,0.0000,507.5905
7.8800,508.6907,39.6802,27.8662,10.4929,2.1600,0.08069,434.6653,39.6802,0.0000,508.6907
7.9200,509.7741,39.9048,27.4559,10.4721,2.1600,0.07946,421.3883,39.9048,0.0000,509.7741
7.9600,510.8408,40.1294,27.0467,10.4516,2.1600,0.07822,408.3446,40.1294,0.0000,510.8408
8.0000,511.8907,40.3539,26.6386,10.4315,2.1600,0.07699,395.5324,40.3539,0.0000,511.8907
8.0400,512.9240,40.5784,26.2315,10.4118,2.1600,0.07576,382.9500,40.5784,0.0000,512.9240
8.0800,513.9407,40.8029,25.8254,10.3924,2.1600,0.07453,370.5958,40.8029,0.0000,513.9407
8.1200,514.9407,41.0274,25.4205,10.3733,2.1600,0.07331,358.4680,41.0274,0.0000,514.9407
8.1600,515.9241,41.2518,25.0165,10.3547,2.1600,0.07209,346.5649,41.2518,0.0000,515.9241
8.2000,516.8910,41.4763,24.6137,10.3363,2.1600,0.07086,334.8851,41.4763,0.0000,516.8910
8.2400,517.8414,41.7007,24.2119,10.3183,2.1600,0.06965,323.4270,41.7007,0.0000,517.8414
8.2800,518.7753,41.9250,23.8111,10.3007,2.1600,0.06843,312.1890,41.9250,0.0000,518.7753
8.3200,519.6927,42.1494,23.4114,10.2834,2.1600,0.06721,301.1696,42.1494,0.0000,519.6927
8.3600,520.5937,42.3737,23.0128,10.2664,2.1600,0.06600,290.3675,42.3737,0.0000,520.5937
8.4000,521.4782,42.5981,22.6153,10.2498,2.1600,0.06479,279.7810,42.5981,0.0000,521.4782
8.4400,522.3464,42.8224,22.2188,10.2335,2.1600,0.06358,269.4090,42.8224,0.0000,522.3464
8.4800,523.1982,43.0466,21.8235,10.2175,2.1600,0.06237,259.2499,43.0466,0.0000,523.1982
8.5200,524.0337,43.2709,21.4293,10.2019,2.1600,0.06117,249.3025,43.2709,0.0000,524.0337
8.5600,524.8529,43.4952,21.0361,10.1866,2.1600,0.05997,239.5655,43.4952,0.0000,524.8529
8.6000,525.6557,43.7194,20.6442,10.1716,2.1600,0.05876,230.0375,43.7194,0.0000,525.6557
8.6400,526.4423,43.9436,20.2533,10.1569,2.1600,0.05756,220.7174,43.9436,0.0000,526.4423
8.6800,527.2127,44.1678,19.8637,10.1426,2.1600,0.05636,211.6040,44.1678,0.0000,527.2127
8.7200,527.9669,44.3920,19.4752,10.1286,2.1600,0.05517,202.6960,44.3920,0.0000,527.9669
8.7600,528.7048,44.6161,19.0879,10.1149,2.1600,0.05397,193.9924,44.6161,0.0000,528.7048
8.8000,529.4266,44.8403,18.7020,10.1015,2.1600,0.05278,185.4919,44.8403,0.0000,529.4266
8.8400,530.1323,45.0644,18.3172,10.0885,2.1600,0.05159,177.1935,45.0644,0.0000,530.1323
8.8800,530.8218,45.2885,17.9338,10.0757,2.1600,0.05040,169.0962,45.2885,0.0000,530.8218
8.9200,531.4952,45.5126,17.5518,10.0633,2.1600,0.04921,161.1989,45.5126,0.0000,531.4952
8.9600,532.1525,45.7367,17.1711,10.0512,2.1600,0.04802,153.5005,45.7367,0.0000,532.1525
9.0000,532.7937,45.9608,16.7919,10.0393,2.1600,0.04683,146.0002,45.9608,0.0000,532.7937
9.0400,533.4189,46.1848,16.4142,10.0278,2.1600,0.04565,138.6969,46.1848,0.0000,533.4189
9.0800,534.0280,46.4089,16.0381,10.0166,2.1600,0.04447,131.5897,46.4089,0.0000,534.0280
9.1200,534.6212,46.6329,15.6635,10.0057,2.1600,0.04328,124.6777,46.6329,0.0000,534.6212
9.1600,535.1983,46.8569,15.2907,9.9951,2.1600,0.04210,117.9601,46.8569,0.0000,535.1983
9.2000,535.7594,47.0809,14.9197,9.9848,2.1600,0.04092,111.4360,47.0809,0.0000,535.7594
9.2400,536.3046,47.3049,14.5505,9.9748,2.1600,0.03975,105.1045,47.3049,0.0000,536.3046
9.2800,536.8338,47.5289,14.1833,9.9651,2.1600,0.03857,98.9650,47.5289,0.0000,536.8338
9.3200,537.3471,47.7529,13.8182,9.9557,2.1600,0.03739,93.0165,47.7529,0.0000,537.3471
9.3600,537.8445,47.9768,13.4553,9.9466,2.1600,0.03622,87.2583,47.9768,0.0000,537.8445
9.4000,538.3259,48.2008,13.0948,9.9378,2.1600,0.03504,81.6898,48.2008,0.0000,538.3259
9.4400,538.7915,48.4247,12.7368,9.9293,2.1600,0.03387,76.3102,48.4247,0.0000,538.7915
9.4800,539.2412,48.6486,12.3814,9.9211,2.1600,0.03270,71.1189,48.6486,0.0000,539.2412
9.5200,539.6750,48.8725,12.0290,9.9132,2.1600,0.03153,66.1152,48.8725,0.0000,539.6750
9.5600,540.0929,49.0965,11.6796,9.9055,2.1600,0.03036,61.2985,49.0965,0.0000,540.0929
9.6000,540.4951,49.3204,11.3336,9.8982,2.1600,0.02919,56.6681,49.3204,0.0000,540.4951
9.6400,540.8813,49.5443,10.9912,9.8911,2.1600,0.02802,52.2236,49.5443,0.0000,540.8813
9.6800,541.2518,49.7681,10.6528,9.8844,2.1600,0.02686,47.9643,49.7681,0.0000,541.2518
9.7200,541.6065,49.9920,10.3186,9.8779,2.1600,0.02569,43.8898,49.9920,0.0000,541.6065
9.7600,541.9453,50.2159,9.9890,9.8717,2.1600,0.02453,39.9994,50.2159,0.0000,541.9453
9.8000,542.2684,50.4397,9.6646,9.8658,2.1600,0.02336,36.2928,50.4397,0.0000,542.2684
9.8400,542.5757,50.6636,9.3457,9.8602,2.1600,0.02220,32.7695,50.6636,0.0000,542.5757
9.8800,542.8672,50.8874,9.0330,9.8548,2.1600,0.02104,29.4290,50.8874,0.0000,542.8672
9.9200,543.1429,51.1113,8.7270,9.8498,2.1600,0.01988,26.2710,51.1113,0.0000,543.1429
9.9600,543.4029,51.3351,8.4285,9.8450,2.1600,0.01872,23.2950,51.3351,0.0000,543.4029
10.0000,543.6472,51.5589,8.1383,9.8405,2.1600,0.01756,20.5007,51.5589,0.0000,543.6472
10.0400,543.8757,51.7828,7.8572,9.8363,2.1600,0.01640,17.8877,51.7828,0.0000,543.8757
10.0800,544.0884,52.0066,7.5862,9.8324,2.1600,0.01525,15.4557,52.0066,0.0000,544.0884
10.1200,544.2855,52.2304,7.3263,9.8288,2.1600,0.01409,13.2044,52.2304,0.0000,544.2855
10.1600,544.4668,52.4542,7.0789,9.8254,2.1600,0.01294,11.1336,52.4542,0.0000,544.4668
10.2000,544.6324,52.6780,6.8452,9.8223,2.1600,0.01179,9.2429,52.6780,0.0000,544.6324
10.2400,544.7823,52.9018,6.6267,9.8195,2.1600,0.01065,7.5322,52.9018,0.0000,544.7823
10.2800,544.9164,53.1256,6.4247,9.8170,2.1600,0.00950,6.0012,53.1256,0.0000,544.9164
10.3200,545.0349,53.3494,6.2411,9.8147,2.1600,0.00836,4.6497,53.3494,0.0000,545.0349
10.3600,545.1377,53.5732,6.0773,9.8128,2.1600,0.00723,3.4777,53.5732,0.0000,545.1377
10.4000,545.2247,53.7970,5.9350,9.8111,2.1600,0.00611,2.4848,53.7970,0.0000,545.2247
10.4400,545.2961,54.0208,5.8158,9.8097,2.1600,0.00501,1.6711,54.0208,0.0000,545.2961
10.4800,545.3518,54.2446,5.7211,9.8086,2.1600,0.00395,1.0364,54.2446,0.0000,545.3518
10.5200,545.3918,54.4684,5.6521,9.8077,2.1600,0.00296,0.5806,54.4684,0.0000,545.3918
10.5600,545.4161,54.6922,5.6098,9.8071,2.1600,0.00214,0.3038,54.6922,0.0000,545.4161
10.6000,545.4247,54.9160,5.5947,9.8068,2.1600,0.00176,0.2057,54.9160,0.0000,545.4247
10.6400,545.4176,55.1398,5.6071,9.8065,2.1600,0.00208,0.2865,55.1398,0.0000,545.4176
10.6800,545.3950,55.3633,5.6338,9.5286,2.1600,0.00282,0.5282,55.3633,0.0000,545.3950
10.7200,545.3574,55.5864,5.6797,9.1878,2.1600,0.00372,0.9183,55.5864,0.0000,545.3574
10.7600,545.3055,55.8087,5.7403,8.7152,2.1600,0.00464,1.4301,55.8087,0.0000,545.3055
10.8000,545.2402,56.0302,5.8108,8.1356,2.1600,0.00553,2.0320,56.0302,0.0000,545.2402
10.8400,545.1623,56.2508,5.8864,7.4812,2.1600,0.00636,2.6907,56.2508,0.0000,545.1623
10.8800,545.0731,56.4704,5.9632,6.7851,2.1600,0.00713,3.3748,56.4704,0.0000,545.0731
10.9200,544.9737,56.6888,6.0377,6.0777,2.1600,0.00781,4.0568,56.6888,0.0000,544.9737
10.9600,544.8652,56.9061,6.1075,5.3843,2.1600,0.00842,4.7151,56.9061,0.0000,544.8652
11.0000,544.7487,57.1223,6.1710,4.7241,2.1600,0.00896,5.3337,57.1223,0.0000,544.7487
11.0400,544.6252,57.3374,6.2273,4.1106,2.1600,0.00942,5.9025,57.3374,0.0000,544.6252
11.0800,544.4957,57.5513,6.2762,3.5517,2.1600,0.00982,6.4160,57.5513,0.0000,544.4957
11.1200,544.3610,57.7642,6.3179,3.0508,2.1600,0.01017,6.8726,57.7642,0.0000,544.3610
11.1600,544.2219,57.9761,6.3527,2.6082,2.1600,0.01046,7.2735,57.9761,0.0000,544.2219
11.2000,544.0791,58.1869,6.3814,2.2216,2.1600,0.01071,7.6219,58.1869,0.0000,544.0791
11.2400,543.9331,58.3969,6.4047,1.8869,2.1600,0.01092,7.9219,58.3969,0.0000,543.9331
11.2800,543.7845,58.6061,6.4232,1.5996,2.1600,0.01109,8.1785,58.6061,0.0000,543.7845
11.3200,543.6336,58.8144,6.4376,1.3545,2.1600,0.01124,8.3965,58.8144,0.0000,543.6336
11.3600,543.4809,59.0221,6.4487,1.1465,2.1600,0.01136,8.5809,59.0221,0.0000,543.4809
11.4000,543.3267,59.2290,6.4569,0.9708,2.1600,0.01146,8.7361,59.2290,0.0000,543.3267
11.4400,543.1711,59.4354,6.4628,0.8227,2.1600,0.01155,8.8664,59.4354,0.0000,543.1711
11.4800,543.0145,59.6411,6.4668,0.6984,2.1600,0.01162,8.9754,59.6411,0.0000,543.0145
11.5200,542.8570,59.8464,6.4693,0.5941,2.1600,0.01168,9.0664,59.8464,0.0000,542.8570
11.5600,542.6987,60.0512,6.4706,0.5067,2.1600,0.01173,9.1422,60.0512,0.0000,542.6987
11.6000,542.5399,60.2555,6.4709,0.4335,2.1600,0.01177,9.2053,60.2555,0.0000,542.5399
11.6400,542.3805,60.4595,6.4706,0.3722,2.1600,0.01180,9.2577,60.4595,0.0000,542.3805
11.6800,542.2207,60.6630,6.4697,0.3207,2.1600,0.01183,9.3011,60.6630,0.0000,542.2207
11.7200,542.0606,60.8663,6.4684,0.2775,2.1600,0.01185,9.3371,60.8663,0.0000,542.0606
11.7600,541.9002,61.0693,6.4669,0.2411,2.1600,0.01187,9.3670,61.0693,0.0000,541.9002
11.8000,541.7395,61.2720,6.4651,0.2103,2.1600,0.01188,9.3917,61.2720,0.0000,541.7395
11.8400,541.5787,61.4744,6.4633,0.1843,2.1600,0.01190,9.4121,61.4744,0.0000,541.5787
11.8800,541.4176,61.6766,6.4613,0.1621,2.1600,0.01191,9.4290,61.6766,0.0000,541.4176
11.9200,541.2565,61.8786,6.4594,0.1431,2.1600,0.01192,9.4430,61.8786,0.0000,541.2565
11.9600,541.0952,62.0805,6.4575,0.1267,2.1600,0.01192,9.4545,62.0805,0.0000,541.0952
12.0000,540.9339,62.2821,6.4557,0.1126,2.1600,0.01193,9.4641,62.2821,0.0000,540.9339
12.0400,540.7725,62.4836,6.4539,0.1004,2.1600,0.01193,9.4720,62.4836,0.0000,540.7725
12.0800,540.6110,62.6850,6.4521,0.0897,2.1600,0.01194,9.4785,62.6850,0.0000,540.6110
12.1200,540.4494,62.8862,6.4505,0.0804,2.1600,0.01194,9.4839,62.8862,0.0000,540.4494
12.1600,540.2879,63.0874,6.4490,0.0721,2.1600,0.01194,9.4883,63.0874,0.0000,540.2879
12.2000,540.1263,63.2884,6.4475,0.0648,2.1600,0.01195,9.4920,63.2884,0.0000,540.1263
12.2400,539.9646,63.4893,6.4462,0.0584,2.1600,0.01195,9.4950,63.4893,0.0000,539.9646
12.2800,539.8030,63.6902,6.4449,0.0526,2.1600,0.01195,9.4975,63.6902,0.0000,539.8030
12.3200,539.6413,63.8909,6.4437,0.0475,2.1600,0.01195,9.4995,63.8909,0.0000,539.6413
12.3600,539.4796,64.0916,6.4426,0.0429,2.1600,0.01195,9.5012,64.0916,0.0000,539.4796
12.4000,539.3179,64.2923,6.4416,0.0388,2.1600,0.01195,9.5027,64.2923,0.0000,539.3179
12.4400,539.1562,64.4928,6.4406,0.0351,2.1600,0.01195,9.5038,64.4928,0.0000,539.1562
12.4800,538.9945,64.6933,6.4398,0.0318,2.1600,0.01195,9.5048,64.6933,0.0000,538.9945
12.5200,538.8327,64.8938,6.4390,0.0288,2.1600,0.01195,9.5056,64.8938,0.0000,538.8327
12.5600,538.6710,65.0942,6.4382,0.0261,2.1600,0.01196,9.5062,65.0942,0.0000,538.6710
12.6000,538.5093,65.2946,6.4376,0.0236,2.1600,0.01196,9.5068,65.2946,0.0000,538.5093
12.6400,538.3475,65.4950,6.4369,0.0214,2.1600,0.01196,9.5072,65.4950,0.0000,538.3475
12.6800,538.1858,65.6953,6.4364,0.0194,2.1600,0.01196,9.5076,65.6953,0.0000,538.1858
12.7200,538.0240,65.8956,6.4358,0.0176,2.1600,0.01196,9.5079,65.8956,0.0000,538.0240
12.7600,537.8623,66.0959,6.4354,0.0160,2.1600,0.01196,9.5081,66.0959,0.0000,537.8623
12.8000,537.7005,66.2961,6.4349,0.0145,2.1600,0.01196,9.5083,66.2961,0.0000,537.7005
12.8400,537.5388,66.4963,6.4345,0.0131,2.1600,0.01196,9.5085,66.4963,0.0000,537.5388
12.8800,537.3770,66.6965,6.4341,0.0119,2.1600,0.01196,9.5086,66.6965,0.0000,537.3770
12.9200,537.2153,66.8967,6.4338,0.0108,2.1600,0.01196,9.5087,66.8967,0.0000,537.2153
12.9600,537.0536,67.0968,6.4335,0.0098,2.1600,0.01196,9.5088,67.0968,0.0000,537.0536
13.0000,536.8918,67.2970,6.4332,0.0089,2.1600,0.01196,9.5089,67.2970,0.0000,536.8918
13.0400,536.7301,67.4971,6.4329,0.0081,2.1600,0.01196,9.5090,67.4971,0.0000,536.7301
13.0800,536.5683,67.6972,6.4327,0.0074,2.1600,0.01196,9.5090,67.6972,0.0000,536.5683
13.1200,536.4066,67.8974,6.4325,0.0067,2.1600,0.01196,9.5091,67.8974,0.0000,536.4066
